experiment_id,model,mode,test_id,topic,question,candidate_answer,human_label,expected_bucket,llm_score,predicted_bucket,match,feedback,strengths,missed_concepts,latency_ms,timestamp,error
gemini_flash_rag_run2,gemini-2.5-flash,rag,11,OOP,What is the Single Responsibility Principle?,SRP says that a class should do only one thing. It should not mix business logic with database access.,partial,partial,0.65,correct,False,"The candidate correctly states the fundamental idea of SRP and offers a good, concrete example. However, the answer lacks depth regarding the benefits of applying the principle and does not touch upon the more nuanced 'one reason to change' definition, which would demonstrate a deeper understanding.",Correctly identifies the core concept of the Single Responsibility Principle (a class should do only one thing).; Provides a practical and relevant example of SRP application (separation of business logic and database access).,"Did not elaborate on the benefits of adhering to SRP (e.g., improved maintainability, testability, reduced coupling, easier changes).; Did not mention the 'one reason to change' interpretation of 'one thing', which is a more precise definition of the principle.",5438,2026-05-12T17:01:37.706369,
gemini_flash_rag_run2,gemini-2.5-flash,rag,12,Core Java,What is the difference between an Error and an Exception?,"An Error is a more serious problem than an Exception. Both inherit from Throwable. Exceptions are handled with try-catch, and Errors can technically be caught too but should not be.",partial,partial,0.65,correct,False,"Your answer provides a good high-level overview, correctly identifying the inheritance from Throwable, the severity difference, and the general handling approach. To make it more comprehensive, you should elaborate on the crucial distinction between checked and unchecked exceptions, provide specific examples, and explain the underlying nature of the problems each represents (JVM vs. application issues) and their recoverability.","Correctly identifies that both Error and Exception inherit from Throwable.; Accurately states that an Error is a more serious problem than an Exception.; Correctly explains that Exceptions are handled with try-catch blocks and that Errors, while technically catchable, should not be.","Distinction between checked and unchecked exceptions (e.g., RuntimeException and its subclasses).; Specific examples of common Errors (e.g., OutOfMemoryError, StackOverflowError) and Exceptions (e.g., IOException, NullPointerException).; Elaboration on the nature of the problems they represent (e.g., JVM-level issues for Errors vs. application-level or external resource issues for Exceptions).; Discussion of recoverability (Errors are generally unrecoverable, Exceptions often are).",7667,2026-05-12T17:01:45.674177,
gemini_flash_rag_run2,gemini-2.5-flash,rag,13,Core Java,What is the difference between map() and flatMap() in the Stream API?,"map() transforms each element of the stream into another element. flatMap() also transforms, but I think it flattens nested collections — I'm not entirely sure how it works exactly.",partial,partial,0.4,partial,True,"The candidate correctly describes map()'s basic function. For flatMap(), they identify a key concept (flattening nested collections) but admit uncertainty and lack the crucial detail that the mapping function itself must produce a stream, which is then flattened. The explanation lacks depth regarding the mechanism of flatMap().",Correctly identifies the transformation nature of map(); Correctly identifies the 'flattening' aspect of flatMap(),The mapping function for flatMap() must return a Stream; flatMap() concatenates the streams produced by the mapping function into a single stream; The one-to-one vs. one-to-many transformation difference between map() and flatMap(),5228,2026-05-12T17:01:51.203471,
gemini_flash_rag_run2,gemini-2.5-flash,rag,14,Core Java,What does the synchronized keyword mean?,synchronized ensures that a given method or block of code can only be executed by one thread at a time. It is used when multiple threads share data.,partial,partial,0.55,partial,True,"The candidate correctly states the core purpose of the `synchronized` keyword and its general use case. However, the answer lacks significant technical depth. It does not explain the underlying mechanism of intrinsic locks/monitor objects, differentiate between the locks used for instance methods, static methods, and synchronized blocks, nor does it mention the crucial memory visibility guarantees (happens-before relationship) or reentrancy. Explicitly mentioning the prevention of race conditions would also strengthen the answer.",Correctly identifies the primary purpose of mutual exclusion (only one thread executes at a time).; Correctly identifies the context for its use (when multiple threads share data).,"Intrinsic locks (monitor objects); Details on which object's lock is used for different synchronization types (instance method, static method, synchronized block); Memory visibility guarantees (happens-before relationship); Prevention of race conditions (explicitly naming it); Reentrancy",6554,2026-05-12T17:01:58.058778,
gemini_flash_rag_run2,gemini-2.5-flash,rag,15,OOP,What is encapsulation?,Encapsulation means setting class fields as private and exposing them through public getters and setters. This way we control access to data.,partial,partial,0.6,partial,True,"The candidate correctly identifies a common mechanism (private fields with public getters/setters) and a key benefit (controlled data access) of encapsulation. However, the answer is somewhat narrow, missing the fundamental definition of bundling data and methods, the principle of data hiding, and the broader implications of hiding internal implementation details for maintainability and flexibility. It implies encapsulation is *only* about getters/setters, which is a common misconception.",Correctly identifies the use of private fields for data restriction.; Correctly identifies public getters and setters as a mechanism for controlled access.; States the primary purpose of controlling access to data.,"Bundling of data and methods into a single unit (class).; The broader concept of data hiding.; Hiding internal implementation details, not just data.; Benefits beyond just controlling access (e.g., maintainability, flexibility, reduced coupling, data integrity).; Encapsulation is not solely achieved through getters/setters; other public methods can provide controlled access to internal state.",6643,2026-05-12T17:02:05.002795,
gemini_flash_rag_run2,gemini-2.5-flash,rag,16,Core Java,What are lambda expressions introduced in Java 8?,"A lambda is a shorthand notation for an anonymous method. The syntax is parameters, arrow, and body: (x) -> x * 2. It allows writing shorter code instead of anonymous inner classes.",partial,partial,0.65,correct,False,"The candidate provides a good basic definition, correctly identifies the syntax, and offers a practical benefit. However, the answer lacks the deeper conceptual understanding of how lambda expressions enable functional programming paradigms, specifically the ability to treat code as data and pass behavior as arguments to methods.",Correctly identifies lambda expressions as a shorthand for anonymous methods.; Accurately describes the syntax and provides a clear example.; Mentions a key practical benefit: reducing boilerplate compared to anonymous inner classes.,The concept of treating code/behavior as data.; The ability to pass functions as arguments to methods (a core aspect of functional programming enabled by lambdas).,5925,2026-05-12T17:02:11.228469,
gemini_flash_rag_run2,gemini-2.5-flash,rag,17,Core Java,What is the String Pool in Java?,The String Pool is an area in stack memory where the JVM stores string literals. This way two Strings with the same value point to the same object and we save memory.,wrong,low,0.3,partial,False,"The candidate correctly identifies the purpose of the String Pool in storing string literals for memory optimization. However, stating that it resides in 'stack memory' is a fundamental technical inaccuracy; the String Pool is part of the Heap (historically PermGen, now Metaspace or directly in the Heap). The answer also lacks details regarding the difference between string literals and `new String()` objects, and the `intern()` method.",Correctly identifies that the String Pool stores string literals.; Understands the memory optimization aspect (deduplication of identical string values).,Incorrect memory location (stated 'stack memory' instead of Heap/PermGen/Metaspace).; Distinction between string literals and objects created with 'new String()'.; The 'intern()' method.; Detailed explanation of how the JVM checks the pool before creating a new string.,6849,2026-05-12T17:02:18.378354,
gemini_flash_rag_run2,gemini-2.5-flash,rag,18,Core Java,What is varargs in Java?,Varargs allows passing exactly one argument of a given type to a method without creating an array. The ... notation is used in the method signature.,wrong,low,0.1,low,True,"The candidate's definition of varargs is fundamentally incorrect. Varargs allows passing zero or more arguments of a specified type, which the compiler then wraps into an array inside the method. The statement 'exactly one argument' and 'without creating an array' are misleading or incorrect. Only the mention of the '...' notation is accurate.",Correctly identifies the '...' notation used for varargs.,Allows passing zero or more arguments (not exactly one); Arguments are internally treated as an array by the compiler; Must be the last parameter in the method signature; Only one varargs parameter per method; Can pass an array directly to a varargs parameter,4562,2026-05-12T17:02:23.241363,
gemini_flash_rag_run2,gemini-2.5-flash,rag,19,OOP,Can you instantiate an abstract class?,"Yes, you can create objects of abstract classes using new, but only if you implement all abstract methods inside the constructor.",wrong,low,0.1,low,True,"The candidate incorrectly states that abstract classes can be instantiated directly using 'new'. While they attempt to describe the anonymous class mechanism, their explanation of 'implement all abstract methods inside the constructor' is technically inaccurate and demonstrates a misunderstanding of how anonymous classes work.",,Direct instantiation of an abstract class is forbidden; Anonymous class object; Implementing abstract methods inline (as part of an anonymous subclass definition),4389,2026-05-12T17:02:27.931956,
gemini_flash_rag_run2,gemini-2.5-flash,rag,20,OOP,What is the difference between aggregation and composition?,In composition objects can exist independently — for example a department and its professors. In aggregation the child object is destroyed along with the parent — for example a building and its rooms.,wrong,low,0.0,low,True,"The candidate has completely reversed the definitions and examples for both aggregation and composition. The statements provided for composition actually describe aggregation, and vice-versa. This indicates a fundamental misunderstanding of these core object-oriented design concepts.",,"Composition: child object cannot exist independently of parent, lifecycle dependency (e.g., House and Rooms); Aggregation: child object can exist independently of parent, lifecycle independence (e.g., Department and Professors); Strong vs. weak 'has-a' relationship",4886,2026-05-12T17:02:33.119029,
gemini_flash_rag_run2,gemini-2.5-flash,rag,21,OOP,What is the Open/Closed Principle?,OCP means that once written code should never be modified. Closed for modification means that classes are final and cannot be inherited from.,wrong,low,0.1,low,True,"The candidate correctly states that once written code should not be modified, which covers the 'closed for modification' aspect. However, the explanation that 'closed for modification means that classes are final and cannot be inherited from' is fundamentally incorrect and demonstrates a misunderstanding of the principle. Making a class final prevents extension, which directly contradicts the 'open for extension' part of OCP. The answer completely misses the 'open for extension' aspect and how OCP is typically achieved through abstraction and polymorphism to allow new behavior to be added without altering existing code.",Identifies that existing code should not be modified.,"Open for extension; How OCP is achieved (e.g., through abstraction, interfaces, inheritance, polymorphism); The purpose of OCP (to allow new functionality without changing existing, tested code)",5364,2026-05-12T17:02:38.784614,
gemini_flash_rag_run2,gemini-2.5-flash,rag,22,Core Java,What is a functional interface?,A functional interface is one that has many abstract methods but one main one. The @FunctionalInterface annotation identifies that main method which will be used by a lambda.,wrong,low,0.1,low,True,"The candidate has a fundamental misunderstanding of what a functional interface is. A functional interface must have *exactly one* abstract method, not 'many abstract methods but one main one'. Furthermore, the @FunctionalInterface annotation does not 'identify a main method'; its primary purpose is to enforce the single abstract method rule at compile time and improve readability. The core definition provided is incorrect.",Mentions the @FunctionalInterface annotation; Connects functional interfaces to lambda expressions,"Exactly one abstract method (fundamental definition); Ability to have multiple default or static methods; Purpose of the @FunctionalInterface annotation (compile-time check for single abstract method, readability); Functional interfaces as target types for lambda expressions",5000,2026-05-12T17:02:44.085881,
gemini_flash_rag_run2,gemini-2.5-flash,rag,23,Core Java,What is the Garbage Collector and how does it work?,The GC works on the stack and removes local variables that have gone out of scope after a method ends. This allows memory to be freed automatically.,wrong,low,0.1,low,True,"The candidate fundamentally misunderstands the role and operation of the Java Garbage Collector. They incorrectly state that the GC works on the stack and removes local variables, which is a function of the JVM's stack frame management, not the GC. The GC's primary responsibility is to reclaim memory occupied by unreferenced objects on the heap. This answer demonstrates a critical gap in understanding a core Java concept.",Acknowledges that memory is freed automatically,Garbage Collector operates on the heap; Garbage Collector reclaims memory from unreferenced objects; Concept of GC roots; Mark-and-sweep or other GC algorithms; Generational garbage collection (Young/Old generation); Difference between stack and heap memory management,6768,2026-05-12T17:02:51.154795,
gemini_flash_rag_run2,gemini-2.5-flash,rag,24,Core Java,What is the difference between map() and flatMap() in the Stream API?,"flatMap() transforms each element of the stream into exactly one other element. map() on the other hand allows flattening nested structures, for example Stream<List<String>> to Stream<String>.",wrong,low,0.05,low,True,"The candidate has completely inverted the definitions of `map()` and `flatMap()`. `map()` performs a one-to-one transformation, while `flatMap()` is used for flattening nested structures by transforming each element into a stream of zero or more elements and then concatenating these streams.",,Correct definition of map(); Correct definition of flatMap(); One-to-one transformation nature of map(); One-to-many transformation and flattening nature of flatMap(),3996,2026-05-12T17:02:55.451567,
gemini_flash_rag_run2,gemini-2.5-flash,rag,25,Core Java,What is the Garbage Collector and how does it work?,"The Garbage Collector is a very important mechanism in Java that automatically manages application memory in an efficient and transparent way for the programmer, ensuring optimal system performance and eliminating memory-related problems.",waffle,low,0.1,low,True,"The candidate provides a very high-level, abstract description of the Garbage Collector's purpose and benefits. However, the answer completely lacks any concrete technical details on *how* the Garbage Collector actually works, which was a core part of the question. Key concepts like heap generations, GC algorithms, the phases of collection, or the concept of reachable objects are entirely missing.","Correctly identifies GC as a Java mechanism for automatic memory management.; Mentions the benefits of GC, such as ensuring optimal system performance and eliminating memory-related problems.","Specific mechanism of reclaiming memory from objects that are no longer referenced.; Heap memory organization (e.g., Young Generation, Old Generation, Metaspace).; Different garbage collection algorithms (e.g., Mark-Sweep-Compact, Copying, Generational, Concurrent).; Phases of garbage collection (e.g., Marking, Sweeping, Compacting/Copying).; Concept of root objects and reachability.; Stop-the-world events.; Types of garbage collection (Minor GC, Major GC, Full GC).",6174,2026-05-12T17:03:01.926653,
gemini_flash_rag_run2,gemini-2.5-flash,rag,26,OOP,What is encapsulation?,"Encapsulation is a very important principle of object-oriented programming that allows writing better organised, clean, and secure code through proper structuring of classes and their members.",waffle,low,0.15,low,True,"The answer correctly identifies encapsulation as an OOP principle and touches upon some of its high-level benefits. However, it completely misses the technical definition of what encapsulation *is* and *how* it is achieved. There is no mention of bundling data and methods, information hiding, the use of access modifiers (like 'private'), or providing controlled access via public methods (getters/setters). The explanation of 'proper structuring' is too vague and lacks concrete technical details.","Identifies encapsulation as an important OOP principle; Mentions high-level benefits like better organization, clean code, and security","Core definition: bundling data (attributes) and methods (functions) that operate on the data into a single unit (class); Information hiding: restricting direct access to an object's internal state; Mechanism: use of access modifiers (e.g., private) to protect data; Mechanism: providing controlled access to data through public methods (getters/setters); Benefits: data integrity and validation",6665,2026-05-12T17:03:08.893099,
gemini_flash_rag_run2,gemini-2.5-flash,rag,27,Core Java,What are lambda expressions?,"Lambda expressions are a modern feature introduced in Java 8 that greatly simplifies code and makes it more elegant, concise, and easier to maintain for developers.",waffle,low,0.15,low,True,"The candidate's answer correctly identifies the introduction of lambda expressions in Java 8 and touches upon their general benefits. However, it completely misses the technical definition of what a lambda expression *is*, failing to mention its nature as an anonymous method, its role in functional programming (treating code as data/behavior), or its fundamental syntax. The answer is vague and lacks concrete technical details.",Correctly identifies that lambda expressions were introduced in Java 8; Mentions general benefits like code simplification and conciseness,"Definition as a concise way to write an anonymous method; Concept of treating code as data or behavior; Ability to pass behavior (functions) as arguments to methods; The actual syntax of a lambda expression (e.g., `(parameters) -> { method body }`)",4491,2026-05-12T17:03:13.685614,
gemini_flash_rag_run2,gemini-2.5-flash,rag,28,OOP,What is the Open/Closed Principle?,OCP is a principle of good software design that says classes should be well designed from the start so that they do not need to be modified in the future and the system remains scalable.,waffle,low,0.2,low,True,"The answer is too high-level and lacks the core technical details of the Open/Closed Principle. It only vaguely touches upon the 'closed for modification' aspect and completely misses the 'open for extension' part, as well as the common techniques used to achieve it.",Recognizes OCP as a principle of good software design; Understands the general goal of avoiding future modifications to existing code,"The 'open for extension' part of the principle; The mechanism for achieving OCP (e.g., through abstraction, interfaces, abstract classes, polymorphism); The distinction between modifying existing code and extending functionality; Concrete examples of how OCP is applied",4640,2026-05-12T17:03:18.625920,
gemini_flash_rag_run2,gemini-2.5-flash,rag,29,OOP,What is abstraction in object-oriented programming?,Abstraction means hiding things from the user that are not relevant to them and showing only what is important. This makes the code simpler to use.,waffle,low,0.4,partial,False,"The candidate provides a correct conceptual definition of abstraction and one of its benefits. However, the answer lacks technical depth, failing to mention concrete ways abstraction is achieved in Java, such as through abstract classes and interfaces, which is crucial for a Junior Java Developer role.","Provides a correct high-level definition of abstraction (hiding irrelevant details, showing important ones).; Mentions a key benefit (simpler to use).","Specific mechanisms to achieve abstraction in Java (e.g., abstract classes, interfaces).; The concept of 'designing to an interface, not an implementation'.; Other benefits of abstraction beyond simplicity (e.g., maintainability, reusability, security).",4308,2026-05-12T17:03:23.234763,
gemini_flash_rag_run2,gemini-2.5-flash,rag,30,Core Java,What is the difference between an Error and an Exception?,These are two different types of problems that can occur in a Java application. Both are part of the JVM error handling system and should be handled appropriately by the programmer depending on the situation and project requirements.,waffle,low,0.1,low,True,"The answer is very high-level and lacks concrete technical details. It does not explain the fundamental differences in their nature, recoverability, handling mechanisms (checked vs. unchecked), or their position in the Java exception hierarchy. Specific examples would also have strengthened the answer.",Acknowledges that Errors and Exceptions are different types of problems in a Java application; Correctly states that both are part of the JVM's error handling system,"Inheritance hierarchy (both extend java.lang.Throwable); Nature of the problems they represent (Errors for serious, unrecoverable system-level issues; Exceptions for recoverable application-level issues); Checked vs. Unchecked distinction (Errors are unchecked; Exceptions can be checked or unchecked via RuntimeException); Typical handling strategies (Errors are generally not caught; Exceptions are often caught and handled); Specific examples of common Errors (e.g., OutOfMemoryError, StackOverflowError); Specific examples of common Exceptions (e.g., IOException, NullPointerException, IllegalArgumentException)",6150,2026-05-12T17:03:29.686029,
gemini_flash_rag_run2,gemini-2.5-flash,rag,31,Core Java,What are the access modifiers in Java and how do they differ?,"Access modifiers are a very important part of the Java language that allows programmers to control the visibility and accessibility of code elements in an appropriate way, which is key for security and good application architecture.",waffle,low,0.15,low,True,"The candidate provided a high-level, conceptual definition of what access modifiers do and why they are important. However, the answer completely failed to list the actual access modifiers, explain their individual behaviors, or detail how they differ from one another, which was a core part of the question. It lacks any concrete technical details.",Correctly identifies the general purpose of access modifiers (controlling visibility and accessibility of code elements).,"Listing the specific access modifiers in Java (public, protected, default/package-private, private).; Explaining the scope and rules for each access modifier.; Detailing the differences in visibility and accessibility between each modifier (e.g., within the same class, same package, subclasses, or any class).; Providing concrete technical details rather than just a high-level conceptual overview.",5726,2026-05-12T17:03:35.713577,
gemini_flash_rag_run2,gemini-2.5-flash,rag,32,OOP,What is the difference between aggregation and composition?,Aggregation and composition are two types of relationships between objects in object-oriented programming. They differ in the strength of the coupling between objects and have different use cases depending on how objects are related in a given system.,waffle,low,0.1,low,True,"The answer is extremely vague and lacks any concrete technical details. While it correctly states that aggregation and composition are object relationships and differ in coupling strength, it fails to define either concept, explain the nature of their coupling, or elaborate on the critical difference concerning object lifecycle dependency. Specific examples would also be essential for a complete answer.",Correctly identifies aggregation and composition as types of relationships between objects in OOP; Mentions that they differ in the strength of coupling,"Specific definition of aggregation (weak 'has-a' relationship, independent lifecycle); Specific definition of composition (strong 'has-a' relationship, dependent lifecycle); The crucial difference regarding object lifecycle dependency; Concrete examples illustrating both concepts; How these relationships are typically represented in code",5227,2026-05-12T17:03:41.241780,
gemini_flash_rag_run2,gemini-2.5-flash,rag,33,Core Java,What is the difference between the == operator and the equals() method?,"It depends on the context and the types being used. In some situations both behave the same way, in others differently. You need to check the documentation for the specific class.",evasive,low,0.1,low,True,"The answer is too vague and lacks concrete technical details. While it correctly states that behavior depends on context and types, it fails to explain *how* it depends, specifically regarding primitive vs. reference types, and the fundamental difference between comparing references (object identity) and comparing values (value equality, often implemented via an overridden equals() method).",Acknowledges that the behavior can differ based on context and types.,Difference in behavior for primitive types vs. reference types with '==' operator.; The '==' operator compares memory addresses (object identity) for reference types.; The default implementation of 'equals()' in the Object class (which behaves like '==').; The ability to override the 'equals()' method to provide value/logical equality.; The concept of object identity vs. value equality.,5743,2026-05-12T17:03:47.285198,
