experiment_id,model,mode,test_id,topic,question,candidate_answer,human_label,expected_bucket,llm_score,predicted_bucket,match,feedback,strengths,missed_concepts,latency_ms,timestamp,error
llama31_pure_run2,llama3.1,pure,28,OOP,What is the Open/Closed Principle?,OCP is a principle of good software design that says classes should be well designed from the start so that they do not need to be modified in the future and the system remains scalable.,waffle,low,0.2,low,True,"The answer lacks a clear technical explanation and fails to provide concrete examples, such as how OCP is achieved through inheritance or polymorphism in Java.",mentioned Open/Closed Principle,lack of technical explanation; no mention of inheritance or polymorphism,17271,2026-05-12T16:27:54.757992,
llama31_pure_run2,llama3.1,pure,29,OOP,What is abstraction in object-oriented programming?,Abstraction means hiding things from the user that are not relevant to them and showing only what is important. This makes the code simpler to use.,waffle,low,0.2,low,True,"Abstraction is not just about hiding irrelevant information, but also about exposing only the necessary information to achieve a specific goal. In object-oriented programming, abstraction can be achieved through abstract classes and interfaces. Provide concrete examples or technical details to demonstrate your understanding.",attempted to explain a high-level concept,"encapsulation; inheritance; polymorphism; technical details of abstraction in Java (e.g. abstract classes, interfaces)",23533,2026-05-12T16:28:18.591698,
llama31_pure_run2,llama3.1,pure,30,Core Java,What is the difference between an Error and an Exception?,These are two different types of problems that can occur in a Java application. Both are part of the JVM error handling system and should be handled appropriately by the programmer depending on the situation and project requirements.,waffle,low,0.2,low,True,"The answer is too vague and does not provide any concrete technical details about the difference between an Error and an Exception. An Error represents a critical problem that a reasonable application should not try to recover from, whereas an Exception represents a condition that a reasonable application might want to recover from.",mentioned JVM error handling system,difference between Error and Exception; example of usage; best practices for handling,22967,2026-05-12T16:28:41.859987,
llama31_pure_run2,llama3.1,pure,31,Core Java,What are the access modifiers in Java and how do they differ?,"Access modifiers are a very important part of the Java language that allows programmers to control the visibility and accessibility of code elements in an appropriate way, which is key for security and good application architecture.",waffle,low,0.2,low,True,"The answer lacks concrete technical details about the actual access modifiers in Java, such as their names and how they differ. A good answer should have listed at least the four main types of access modifiers: public, private, protected, and default.",mentioned importance of access modifiers,public; private; protected; default; encapsulation; inheritance,22062,2026-05-12T16:29:04.223347,
llama31_pure_run2,llama3.1,pure,32,OOP,What is the difference between aggregation and composition?,Aggregation and composition are two types of relationships between objects in object-oriented programming. They differ in the strength of the coupling between objects and have different use cases depending on how objects are related in a given system.,waffle,low,0.4,partial,False,"The answer is too vague and lacks concrete technical details. Explain how the coupling strength differs between aggregation and composition, and provide a simple example to illustrate the concept.",Identified aggregation and composition as object-oriented concepts,Lack of explanation for the difference in coupling strength; No example or use case provided,19287,2026-05-12T16:29:23.811632,
llama31_pure_run2,llama3.1,pure,33,Core Java,What is the difference between the == operator and the equals() method?,"It depends on the context and the types being used. In some situations both behave the same way, in others differently. You need to check the documentation for the specific class.",evasive,low,0.2,low,True,"The answer is too vague and does not provide any concrete technical details. It's essential to understand that the == operator checks for object reference equality, while the equals() method checks for object equality. Additionally, when overriding the equals() method, it's crucial to also override the hashCode() method to ensure correct behavior in collections.",acknowledges difference between == and equals(),object reference vs object equality; overloading of equals(); hashCode() method,25303,2026-05-12T16:29:49.415678,
llama31_pure_run2,llama3.1,pure,34,Core Java,What is the Stream API?,"I have used the Stream API in several projects and it works very well for processing collections. It is hard for me to explain exactly in words, but in practice I know how to use it.",evasive,low,0.2,low,True,"The answer lacks technical depth and specific examples, indicating a lack of understanding of the underlying concepts.",has experience with Stream API,understanding of Stream API fundamentals; technical details about its usage,15731,2026-05-12T16:30:05.447897,
llama31_pure_run2,llama3.1,pure,35,Core Java,What does the synchronized keyword mean?,synchronized is used in multithreading when we have multiple threads. It ensures that the code works correctly in such situations.,evasive,low,0.4,partial,False,The answer is too vague and lacks technical details. Synchronization in Java involves acquiring a lock on an object's monitor to prevent other threads from accessing the same resource simultaneously. The synchronized keyword can be applied to methods or blocks of code to ensure exclusive access.,mentioned multithreading; correct context,"monitors, locks, thread safety; how it affects performance",20700,2026-05-12T16:30:26.449103,
llama31_pure_run2,llama3.1,pure,36,Core Java,What is Optional and what problem does it solve?,Optional is a class that helps with nulls. You wrap an object in it and then you can operate on it.,evasive,low,0.4,partial,False,The answer is too vague and lacks technical depth. It doesn't explain the problem that Optional solves or how it's used in practice.,Identified Optional as related to null handling,"Purpose of Optional, Benefits, How it's used with Java Streams; Difference between Optional and other null-safe approaches like Objects.requireNonNull()",19458,2026-05-12T16:30:46.207458,
llama31_pure_run2,llama3.1,pure,37,OOP,What is the Single Responsibility Principle?,"SRP means that a class should do one thing. For example, a UserService class should deal with users and not with something else.",evasive,low,0.6,partial,False,"While you've grasped the basic concept, your answer lacks depth and concrete examples. Consider explaining why having a single responsibility is beneficial for maintainability and scalability.",Identified the core idea of SRP; Provided a simple example,Did not mention the benefits of SRP; No explanation on how to apply it in practice,19685,2026-05-12T16:31:06.193764,
llama31_pure_run2,llama3.1,pure,38,Core Java,What is the difference between map() and flatMap() in the Stream API?,"I have used both in projects and I know when to use one versus the other, but it is hard for me to explain it precisely. In practice flatMap() is used for more complex cases.",evasive,low,0.2,low,True,"A vague answer that lacks technical depth. Provide a clear explanation of the difference in behavior, including how map() returns a stream of values while flatMap() returns a stream of streams which are then flattened.",has experience with Stream API,difference between map and flatMap; technical explanation of usage scenarios,19914,2026-05-12T16:31:26.408372,
llama31_pure_run2,llama3.1,pure,39,Core Java,What is the String Pool in Java?,The String Pool is an optimisation mechanism in Java. The idea is that the JVM somehow stores Strings to save memory. The exact details depend on the JVM implementation.,evasive,low,0.4,partial,False,"The answer is incomplete and lacks technical details. The candidate should have explained how the String Pool works, specifically through string interning, and mentioned the role of the JVM's memory management.",mentioned String Pool; recognized it as an optimization mechanism,"String interning; how it's implemented in JVM (e.g. PermGen space, StringTable)",20991,2026-05-12T16:31:47.700766,
llama31_pure_run2,llama3.1,pure,40,OOP,Can you instantiate an abstract class?,"It depends on what we mean by instantiation. In certain cases it is possible to obtain a working object based on an abstract class, although direct use of new may not be possible.",evasive,low,0.4,partial,False,"You're on the right track, but you need to be more precise. In Java, it's not possible to instantiate an abstract class using the new keyword because it has at least one unimplemented method. You should have mentioned this key aspect of Java's type system.",attempted to provide a nuanced answer,instantiation of abstract classes is not possible in Java; explained the concept but did not directly address the question,23070,2026-05-12T16:32:11.071582,
