experiment_id,model,mode,test_id,topic,question,candidate_answer,human_label,expected_bucket,llm_score,predicted_bucket,match,feedback,strengths,missed_concepts,latency_ms,timestamp,error
claude_sonnet_pure_run2,claude-sonnet-4-6,pure,11,OOP,What is the Single Responsibility Principle?,SRP says that a class should do only one thing. It should not mix business logic with database access.,partial,partial,0.35,partial,True,"The candidate has a surface-level understanding of SRP but the answer is too vague and incomplete. The key insight of SRP — that a class should have only one reason to change (as defined by Robert C. Martin) — was not mentioned. The example given (separating business logic from database access) is valid but presented without explanation of why this matters or how it relates to maintainability and change management. A stronger answer would reference the SOLID principles, explain the 'reason to change' concept, and ideally provide a more concrete code-level example.",Correctly identifies the core idea that a class should have one responsibility; Provides a practical example distinguishing business logic from database access,"The formal definition: a class should have only one reason to change; The concept of 'reason to change' being tied to a specific actor or stakeholder, not just functionality; SRP is one of the SOLID principles (no mention of this context); No mention of how violating SRP leads to tightly coupled, hard-to-maintain code; No discussion of cohesion — SRP promotes high cohesion within a class; No examples of refactoring or how to apply SRP in practice beyond the one vague example; The distinction between 'doing one thing' and 'having one reason to change' — these are subtly different and the latter is more precise",7660,2026-05-12T16:42:42.359804,
claude_sonnet_pure_run2,claude-sonnet-4-6,pure,12,Core Java,What is the difference between an Error and an Exception?,"An Error is a more serious problem than an Exception. Both inherit from Throwable. Exceptions are handled with try-catch, and Errors can technically be caught too but should not be.",partial,partial,0.55,partial,True,"The candidate demonstrates a basic understanding of the Error vs Exception distinction, knowing both extend Throwable and that Errors are more serious. However, the answer lacks depth and technical specifics. A stronger answer would include: concrete examples of each (OutOfMemoryError, StackOverflowError for Errors; IOException, NullPointerException for Exceptions), the concept of checked vs unchecked exceptions, the fact that Errors represent unrecoverable JVM/system-level failures while Exceptions represent recoverable application-level issues, and why catching Errors is generally inappropriate. The answer is correct but too superficial for a complete evaluation.",Correctly identifies that both Error and Exception inherit from Throwable; Correctly states that Errors are more serious than Exceptions; Correctly notes that Errors can technically be caught but should not be,"No mention of checked vs unchecked exceptions (RuntimeException vs checked Exception); Did not explain that Errors represent JVM-level or system-level problems (e.g., OutOfMemoryError, StackOverflowError) that are typically unrecoverable; Did not mention that Exceptions represent recoverable conditions in application logic; No concrete examples of Errors (OutOfMemoryError, StackOverflowError) or Exceptions (IOException, NullPointerException); Did not explain that Errors are unchecked (extend Error, not checked by compiler) while Exceptions can be either checked or unchecked; No mention that Errors typically indicate problems outside the application's control",7906,2026-05-12T16:42:50.567179,
claude_sonnet_pure_run2,claude-sonnet-4-6,pure,13,Core Java,What is the difference between map() and flatMap() in the Stream API?,"map() transforms each element of the stream into another element. flatMap() also transforms, but I think it flattens nested collections — I'm not entirely sure how it works exactly.",partial,partial,0.35,partial,True,"The candidate has a surface-level understanding of both methods but lacks the technical depth expected even for a junior role. While they correctly noted that map() transforms elements and flatMap() involves flattening, they could not explain the mechanics: flatMap() requires a function that returns a Stream for each element, and those streams are then merged (flattened) into a single stream. The admission of uncertainty about flatMap() is a concern. To improve, the candidate should study concrete examples such as flattening a List<List<String>> and understand the type signatures involved.",Correctly identified that map() transforms each element; Correctly identified that flatMap() involves flattening nested collections,"flatMap() maps each element to a Stream and then flattens those streams into a single stream; map() produces a one-to-one mapping (Stream<T> -> Stream<R>), while flatMap() produces a one-to-many mapping (Stream<T> -> Stream<R> by merging multiple streams); flatMap() takes a Function that returns a Stream<R>, whereas map() takes a Function that returns R; Practical example: using flatMap() to flatten a List<List<String>> into a Stream<String>; flatMap() is useful when each element maps to zero, one, or multiple elements; The candidate explicitly admitted uncertainty about how flatMap() works",6759,2026-05-12T16:42:57.626609,
claude_sonnet_pure_run2,claude-sonnet-4-6,pure,14,Core Java,What does the synchronized keyword mean?,synchronized ensures that a given method or block of code can only be executed by one thread at a time. It is used when multiple threads share data.,partial,partial,0.55,partial,True,"The candidate gives a basic and correct high-level description of synchronized, but the answer lacks technical depth expected even at a junior level. Key concepts such as the intrinsic lock/monitor, memory visibility guarantees, the difference between synchronized methods and synchronized blocks, and the re-entrant nature of Java locks are all missing. To improve, the candidate should study the Java Memory Model and how synchronized interacts with it, as well as practical usage patterns.",Correctly identifies that synchronized restricts execution to one thread at a time; Mentions it applies to both methods and blocks of code; Correctly notes it is relevant when multiple threads share data,No mention of the monitor/intrinsic lock mechanism that underlies synchronized; No distinction between instance-level locking (synchronized on 'this') and class-level locking (synchronized on the Class object); No mention of memory visibility guarantees — synchronized ensures changes made by one thread are visible to others (happens-before relationship); No mention of how synchronized blocks require specifying a lock object explicitly; No mention of potential downsides such as performance overhead or risk of deadlock; No mention of re-entrant nature of Java's intrinsic locks,6544,2026-05-12T16:43:04.471371,
claude_sonnet_pure_run2,claude-sonnet-4-6,pure,15,OOP,What is encapsulation?,Encapsulation means setting class fields as private and exposing them through public getters and setters. This way we control access to data.,partial,partial,0.55,partial,True,"The candidate gives a surface-level but partially correct answer. They correctly identify private fields and public getters/setters as a common implementation pattern, but they reduce encapsulation to just that pattern. Encapsulation is a broader OOP principle about bundling data and behavior together and hiding internal implementation details. A stronger answer would explain the 'why' — such as enabling validation, maintaining object invariants, and reducing coupling — and acknowledge that encapsulation is about more than just getter/setter boilerplate.",Correctly identifies the use of private fields; Mentions getters and setters as the mechanism for controlled access; Understands the basic purpose of controlling access to data,"Encapsulation is fundamentally about bundling data (fields) and behavior (methods) together into a single unit (class); No mention of data hiding as a broader OOP principle; Did not explain WHY controlled access is beneficial (e.g., validation in setters, maintaining invariants, reducing coupling); No mention that getters/setters are not always required — encapsulation can be achieved without them; Did not mention that encapsulation helps with maintainability and flexibility (internal implementation can change without affecting external code); No reference to access modifiers beyond private (protected, package-private)",7390,2026-05-12T16:43:12.161996,
claude_sonnet_pure_run2,claude-sonnet-4-6,pure,16,Core Java,What are lambda expressions introduced in Java 8?,"A lambda is a shorthand notation for an anonymous method. The syntax is parameters, arrow, and body: (x) -> x * 2. It allows writing shorter code instead of anonymous inner classes.",partial,partial,0.45,partial,True,"The candidate has a basic surface-level understanding of lambda expressions — they know the syntax and that it replaces anonymous inner classes. However, the answer lacks depth. A junior developer should at minimum mention functional interfaces, since lambdas only work in the context of a functional interface. The answer also misses the connection to the Stream API, which is one of the primary use cases for lambdas in Java 8. To improve, the candidate should study functional interfaces, the java.util.function package, and how lambdas integrate with streams and collections.",Correctly identifies lambda as a shorthand for anonymous methods; Provides correct basic syntax example: (x) -> x * 2; Mentions the relationship to anonymous inner classes,"Functional interfaces - lambdas implement functional interfaces (interfaces with a single abstract method); Type inference - the compiler infers parameter types from the target functional interface; Lambdas enable functional programming style in Java; Common built-in functional interfaces: Runnable, Callable, Comparator, Predicate, Function, Consumer, Supplier; Method references as an alternative to lambdas (::); Lambdas can capture effectively final variables from enclosing scope (closures); Stream API integration - lambdas are heavily used with streams; The difference between lambda and anonymous inner class regarding 'this' keyword and serialization",6977,2026-05-12T16:43:19.440344,
claude_sonnet_pure_run2,claude-sonnet-4-6,pure,17,Core Java,What is the String Pool in Java?,The String Pool is an area in stack memory where the JVM stores string literals. This way two Strings with the same value point to the same object and we save memory.,wrong,low,0.35,partial,False,"The candidate demonstrates a basic understanding of the String Pool's purpose — sharing string literals to save memory — which is correct. However, there is a significant factual error: the String Pool resides in Heap memory (moved from PermGen to the main Heap in Java 7), not in the stack. The stack stores local variable references, not objects. This is a fundamental mistake that suggests a gap in understanding Java memory model. The answer also lacks important details such as the interning mechanism, behavior of 'new String()', and the role of String immutability.",Correctly identifies that the String Pool is used to store string literals; Correctly mentions that two Strings with the same value can point to the same object (string interning concept); Correctly identifies memory saving as the purpose,"The String Pool is located in the Heap memory (specifically in the PermGen space before Java 7, and moved to the main Heap in Java 7+), NOT in the stack memory; The mechanism is called 'string interning' and can also be triggered manually via String.intern(); Strings created with 'new String()' do NOT use the String Pool by default — they create a new object on the heap; String literals are automatically interned by the JVM at compile/load time; The immutability of String is a key reason why the String Pool is safe and possible; == vs .equals() behavior difference when comparing pooled vs non-pooled strings",9726,2026-05-12T16:43:29.467267,
claude_sonnet_pure_run2,claude-sonnet-4-6,pure,18,Core Java,What is varargs in Java?,Varargs allows passing exactly one argument of a given type to a method without creating an array. The ... notation is used in the method signature.,wrong,low,0.2,low,True,"The candidate has a fundamental misunderstanding of varargs. The core purpose of varargs is to allow passing zero or more arguments of a given type — not exactly one. More critically, the candidate stated varargs works 'without creating an array,' which is incorrect: varargs internally creates an array to hold the arguments, and inside the method body the parameter is accessed as an array. The only correct detail was the '...' notation. A stronger answer would explain that varargs simplifies method calls by eliminating the need for the caller to manually create an array, that the varargs parameter must be last in the signature, and demonstrate basic usage.",Correctly identifies the '...' notation used in method signatures; Shows awareness that varargs is a Java feature,"Varargs allows passing ZERO or MORE arguments, not exactly one; Varargs actually creates an array internally — the candidate explicitly stated the opposite; Varargs parameter is treated as an array inside the method body; Varargs must be the last parameter in a method signature; Only one varargs parameter is allowed per method; Example usage such as: void method(String... args); You can also pass an explicit array to a varargs parameter",7607,2026-05-12T16:43:37.374688,
claude_sonnet_pure_run2,claude-sonnet-4-6,pure,19,OOP,Can you instantiate an abstract class?,"Yes, you can create objects of abstract classes using new, but only if you implement all abstract methods inside the constructor.",wrong,low,0.1,low,True,"The candidate's answer is fundamentally incorrect. In Java, you cannot instantiate an abstract class directly using 'new' — the compiler will produce a compile-time error if you attempt to do so. There is no mechanism to 'implement abstract methods inside the constructor' to bypass this restriction. The correct understanding is: (1) Abstract classes cannot be instantiated directly. (2) To use an abstract class, you must create a concrete subclass that extends it and implements all abstract methods, then instantiate the subclass. (3) There is one nuanced workaround — anonymous class instantiation (e.g., 'new AbstractClass() { ... }') — but even here, you are technically creating an anonymous subclass, not an instance of the abstract class itself. The candidate appears to have a significant misconception about a core Java concept.",,Abstract classes cannot be instantiated directly using 'new'; Anonymous class instantiation as a workaround; The purpose and role of abstract classes in Java; Concrete subclasses must extend and implement all abstract methods to be instantiated; The compiler will throw an error if you try to instantiate an abstract class directly,6414,2026-05-12T16:43:44.089447,
claude_sonnet_pure_run2,claude-sonnet-4-6,pure,20,OOP,What is the difference between aggregation and composition?,In composition objects can exist independently — for example a department and its professors. In aggregation the child object is destroyed along with the parent — for example a building and its rooms.,wrong,low,0.15,low,True,"The candidate has the definitions of aggregation and composition completely reversed. Composition means the child object cannot exist independently of the parent — the parent owns and manages the lifecycle of the child (e.g., a Building and its Rooms). Aggregation means the child can exist independently of the parent (e.g., a Department and its Professors — professors exist even if the department is dissolved). The examples provided were actually correct real-world examples, but were assigned to the wrong concepts, which suggests a fundamental misunderstanding of these OOP principles.",Candidate attempted to provide examples to illustrate the concepts,"The definitions of aggregation and composition are completely swapped — in composition the child cannot exist without the parent (strong ownership), while in aggregation the child can exist independently (weak association); Correct example for composition: a House and its Rooms — rooms cannot exist without the house; Correct example for aggregation: a Department and its Professors — professors can exist independently of the department; Composition implies strong ownership and lifecycle dependency (child is destroyed with parent); Aggregation implies a 'has-a' relationship without lifecycle dependency; Both are types of association in OOP/UML; In Java, composition is typically implemented by creating objects inside a class, while aggregation uses references passed from outside (e.g., via constructor)",7595,2026-05-12T16:43:51.985865,
claude_sonnet_pure_run2,claude-sonnet-4-6,pure,21,OOP,What is the Open/Closed Principle?,OCP means that once written code should never be modified. Closed for modification means that classes are final and cannot be inherited from.,wrong,low,0.1,low,True,"The candidate has a fundamental misunderstanding of OCP. The principle states that software entities should be open for extension but closed for modification — meaning you should be able to add new behavior without changing existing, working code. The candidate incorrectly equates 'closed for modification' with making classes final and non-inheritable, which is actually the opposite of how OCP is typically implemented. In Java, OCP is commonly achieved through interfaces, abstract classes, and design patterns like Strategy or Template Method, which allow new behavior to be added via new implementations rather than modifying existing ones.",Candidate is aware that OCP involves the concept of being 'closed for modification',"OCP means open for EXTENSION, not just closed for modification — classes should be extendable without changing existing code; Closed for modification means existing, tested code should not need to be changed when adding new behavior, not that classes must be final; The principle does not prohibit inheritance — in fact, inheritance and interfaces are common mechanisms to achieve OCP; Polymorphism, interfaces, and abstract classes are key tools for implementing OCP in Java; The goal is to add new functionality by writing new code (e.g., new implementations) rather than altering existing code; Practical examples such as using Strategy pattern, Template Method, or interface-based design to achieve OCP",7538,2026-05-12T16:43:59.825185,
claude_sonnet_pure_run2,claude-sonnet-4-6,pure,22,Core Java,What is a functional interface?,A functional interface is one that has many abstract methods but one main one. The @FunctionalInterface annotation identifies that main method which will be used by a lambda.,wrong,low,0.15,low,True,The candidate has a fundamental misunderstanding of what a functional interface is. A functional interface must have exactly ONE abstract method — not many abstract methods with one being 'main'. The @FunctionalInterface annotation is a marker annotation that enforces this constraint at compile time; it does not select or identify a particular method. The candidate should study the Single Abstract Method (SAM) concept and review Java 8 functional programming features including built-in functional interfaces in java.util.function package.,Candidate is aware that functional interfaces relate to lambda expressions; Candidate knows the @FunctionalInterface annotation exists,"A functional interface has exactly ONE abstract method, not many with one 'main' one; The @FunctionalInterface annotation does not identify which method is the main one — it is a marker annotation that causes a compile-time error if the interface has more or fewer than one abstract method; Functional interfaces can have multiple default and static methods, but only one abstract method; Examples of built-in functional interfaces: Runnable, Callable, Comparator, Predicate, Function, Consumer, Supplier; The single abstract method (SAM) is what the lambda expression implements; Introduced in Java 8 as part of the lambda and Stream API features",6658,2026-05-12T16:44:06.783840,
claude_sonnet_pure_run2,claude-sonnet-4-6,pure,23,Core Java,What is the Garbage Collector and how does it work?,The GC works on the stack and removes local variables that have gone out of scope after a method ends. This allows memory to be freed automatically.,wrong,low,0.1,low,True,"The candidate's answer contains a fundamental misconception: the Garbage Collector does NOT operate on the stack. Stack memory is managed automatically by the JVM itself — local variables are simply popped off the stack when a method returns, with no GC involvement. The GC operates exclusively on the heap, collecting objects that are no longer reachable through any chain of references from GC roots. The answer demonstrates a very limited and incorrect understanding of how Java memory management works. A junior developer is expected to know at minimum that GC works on the heap, what reachability means, and ideally the basics of generational collection.",Candidate understands that Java has automatic memory management,"GC operates on the heap, not the stack — stack memory is managed automatically by the JVM via push/pop without GC involvement; GC collects objects on the heap that are no longer reachable (no live references pointing to them); Generational garbage collection: Young Generation (Eden, Survivor spaces), Old Generation (Tenured), and sometimes Metaspace; Mark-and-sweep algorithm: marking reachable objects, then sweeping unreachable ones; Different GC implementations: Serial GC, Parallel GC, G1 GC, ZGC, Shenandoah; Stop-the-world pauses during GC cycles; Minor GC vs Major/Full GC; Object promotion from Young to Old generation; finalize() method and its deprecation; GC roots concept (local variables, static fields, JNI references)",13161,2026-05-12T16:44:20.246476,
claude_sonnet_pure_run2,claude-sonnet-4-6,pure,24,Core Java,What is the difference between map() and flatMap() in the Stream API?,"flatMap() transforms each element of the stream into exactly one other element. map() on the other hand allows flattening nested structures, for example Stream<List<String>> to Stream<String>.",wrong,low,0.2,low,True,"The candidate has the definitions of map() and flatMap() reversed, which is a fundamental error. map() is the operation that transforms each element to exactly one other element (1-to-1 transformation), while flatMap() is the one that handles flattening nested structures by mapping each element to a stream and then merging all those streams into one. The example given (Stream<List<String>> to Stream<String>) is correct for flatMap(), but it was incorrectly attributed to map(). This kind of confusion about core Stream API methods is a significant concern for a Junior Java Developer role.",The candidate is aware that both map() and flatMap() are transformation operations in the Stream API; The candidate mentions the concept of flattening nested structures with an example (Stream<List<String>> to Stream<String>),"The definitions of map() and flatMap() are completely swapped — map() transforms each element to exactly one other element (1-to-1 mapping), while flatMap() maps each element to a stream and then flattens those streams into a single stream (1-to-many); map() takes a Function<T, R> and returns Stream<R>, preserving the number of elements; flatMap() takes a Function<T, Stream<R>> and flattens the resulting streams into a single Stream<R>; flatMap() is used when the mapping function returns a Stream (or Optional), and you want to avoid Stream<Stream<R>>; Concrete code examples demonstrating correct usage of both methods",7073,2026-05-12T16:44:27.620629,
